route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14847,5,7662142,,0,408871,116744
14847,5,7666784,,1,408871,116858
14847,5,7662806,,1,408872,116858
14847,5,7666783,,0,408871,116744
14847,5,7668403,,0,408872,116744
14847,5,7662144,,0,409090,116744
14847,5,7649021,,1,409090,116858
14847,5,7643597,,0,409090,116727
14847,5,7656913,,0,409090,116744
14847,5,7643595,,0,407848,116744
14847,5,7653995,,0,407848,116744
14847,5,7665461,,1,407623,116887
14847,5,7669797,,1,408068,116887
14847,5,7650421,,1,408068,116858
14847,5,7666679,,0,408265,116727
14847,5,7646152,,0,408265,116744
14847,5,7664800,,1,408264,116858
14847,5,7656922,,0,408264,116727
14847,5,7664786,,0,408263,116744
14847,5,7665636,,1,408459,116858
14847,5,7662463,,0,408459,116727
14847,5,7656905,,1,408871,116887
14847,5,7659432,,0,408872,116727
14847,5,7664787,,0,408263,116744
14847,5,7649028,,0,408265,116727
14847,5,7643608,,0,408264,116727
14847,5,7656923,,1,408264,116887
14847,5,7669709,,1,407848,116858
14847,5,7649020,,1,407623,116858
14847,5,7662147,,1,408659,116887
14847,5,7651755,,0,408068,116727
14847,5,7664801,,0,408265,116744
14847,5,7669796,,0,408263,116744
14847,5,7650425,,1,408265,116858
14847,5,7649031,,1,408265,116887
14847,5,7646155,,1,408265,116887
14847,5,7649032,,1,408265,116887
14847,5,7646147,,0,408872,116744
14847,5,7646148,,1,408872,116858
14847,5,7643593,,1,408871,116858
14847,5,7662802,,1,409090,116887
14847,5,7662801,,0,409090,116744
14847,5,7646144,,1,409090,116858
14847,5,7669711,,1,407848,116887
14847,5,7649014,,0,407848,116727
14847,5,7662795,,1,407848,116887
14847,5,7653996,,0,407848,116744
14847,5,7650414,,0,407623,116744
14847,5,7662799,,1,408263,116858
14847,5,7664788,,0,408263,116727
14847,5,7662812,,1,408264,116887
14847,5,7656921,,0,408264,116744
14847,5,7650416,,0,408459,116744
14847,5,7669798,,0,408871,116727
14847,5,7666781,,0,408871,116744
14847,5,7650419,,0,408872,116744
14847,5,7646133,,1,408871,116887
14847,5,7654008,,1,408872,116858
14847,5,7656915,,1,409090,116858
14847,5,7664790,,0,409090,116727
14847,5,7649015,,0,407848,116727
14847,5,7646140,,0,407623,116744
14847,5,7654010,,0,408659,116744
14847,5,7664795,,0,408068,116744
14847,5,7662146,,1,408264,116858
14847,5,7662798,,1,408263,116887
14847,5,7643594,,1,408871,116858
14847,5,7667982,,0,409090,116727
14847,5,7646136,,1,407848,116858
14847,5,7656925,,0,408659,116727
14847,5,7656908,,0,408263,116727
14847,5,7654009,,1,408265,116858
14847,5,7667578,,1,408264,116858
14847,5,7664798,,1,408264,116887
14847,5,7650426,,1,408265,116858
14847,5,7643596,,1,408263,116887
14847,5,7664791,,0,408459,116727
14847,5,7664781,,0,408871,116727
14847,5,7649022,,0,408872,116727
14847,5,7656906,,0,407848,116744
14847,5,7664785,,1,407848,116887
14847,5,7654001,,1,407623,116858
14847,5,7653998,,0,407623,116727
14847,5,7656918,,0,408068,116727
14847,5,7656919,,1,408068,116887
14847,5,7649025,,1,408068,116858
14847,5,7643607,,1,408068,116887
14847,5,7649030,,0,408265,116744
14847,5,7666267,,0,408263,116727
14847,5,7665069,,1,408872,116887
14847,5,7649023,,0,408872,116744
14847,5,7650415,,1,409090,116887
14847,5,7662811,,0,408264,116744
14847,5,7670818,,1,408459,116858
14847,5,7646146,,1,408459,116858
14847,5,7643601,,1,408459,116858
14847,5,7669708,,0,408871,116744
14847,5,7646131,,1,408871,116858
14847,5,7646149,,1,408872,116887
14847,5,7643598,,1,409090,116858
14847,5,7665763,,0,407848,116727
14847,5,7666266,,1,407623,116887
14847,5,7662817,,1,408659,116887
14847,5,7649017,,1,408263,116887
14847,5,7662815,,1,408265,116858
14847,5,7664797,,0,408264,116727
14847,5,7654003,,0,408459,116727
14847,5,7667985,,1,408459,116887
14847,5,7664782,,1,408871,116887
14847,5,7646145,,1,409090,116887
14847,5,7646134,,0,407848,116727
14847,5,7649016,,1,407848,116858
14847,5,7650412,,0,407848,116727
14847,5,7669858,,0,407623,116727
14847,5,7670646,,1,407848,116887
14847,5,7656907,,1,407848,116858
14847,5,7646141,,1,407623,116887
14847,5,7654000,,1,407623,116858
14847,5,7669710,,1,407623,116887
14847,5,7656909,,1,407623,116887
14847,5,7667576,,0,407623,116744
14847,5,7643611,,1,408659,116887
14847,5,7670821,,1,408068,116858
14847,5,7662814,,1,408264,116887
14847,5,7656924,,0,408265,116727
14847,5,7650422,,0,408264,116727
14847,5,7650423,,0,408265,116727
14847,5,7663634,,0,408263,116744
14847,5,7659433,,0,408264,116744
14847,5,7646153,,0,408265,116727
14847,5,7664792,,1,408459,116887
14847,5,7650418,,1,408459,116858
14847,5,7643603,,0,408872,116727
14847,5,7662808,,1,408872,116858
14847,5,7649013,,1,408871,116887
14847,5,7643602,,0,408872,116744
14847,5,7646142,,0,409090,116744
14847,5,7646143,,0,409090,116727
14847,5,7662803,,1,409090,116887
14847,5,7656912,,0,409090,116744
14847,5,7646135,,0,407848,116727
14847,5,7646139,,0,407623,116727
14847,5,7649019,,1,407623,116858
14847,5,7670819,,1,408659,116858
14782,3,7652279,Route 95 - West End Station,0,407790,116676
14782,3,7648702,Route 95 - King Arnold Street,1,407790,116847
14782,3,7652275,Route 95 - West End Station,0,407571,116676
14782,3,7660210,Route 95 - King Arnold Street,1,407571,116847
14782,3,7660204,Route 95 - King Arnold Street,1,408611,116847
14782,3,7642863,Route 95 - King Arnold Street,1,408612,116847
14782,3,7661789,Route 95 - West End Station,0,408612,116676
14782,3,7665025,Route 95 - King Arnold Street,1,407790,116847
14782,3,7667728,Route 95 - West End Station,0,407571,116676
14782,3,7645938,Route 95 - King Arnold Street,1,407571,116847
14782,3,7658798,Route 95 - King Arnold Street,1,407571,116847
14782,3,7652276,Route 95 - West End Station,0,407571,116676
14782,3,7668584,Route 95 - King Arnold Street,1,407571,116847
14782,3,7669426,Route 95 - West End Station,0,408611,116676
14782,3,7648698,Route 95 - King Arnold Street,1,408611,116847
14782,3,7658804,Route 95 - West End Station,0,408612,116676
14782,3,7666976,Route 95 - King Arnold Street,1,408612,116847
14782,3,7642859,Route 95 - King Arnold Street,1,408611,116847
14782,3,7658800,Route 95 - West End Station,0,407790,116676
14782,3,7660213,Route 95 - King Arnold Street,1,407790,116847
14782,3,7665543,Route 95 - King Arnold Street,1,408611,116847
14782,3,7652270,Route 95 - King Arnold Street,1,408611,116847
14782,3,7660215,Route 95 - King Arnold Street,1,408612,116847
14782,3,7642298,Route 95 - King Arnold Street,1,408611,116847
14782,3,7652284,Route 95 - King Arnold Street,1,408612,116847
14782,3,7642860,Route 95 - King Arnold Street,1,407790,116847
14782,3,7642861,Route 95 - King Arnold Street,1,407790,116847
14782,3,7651464,Route 95 - West End Station,0,407571,116676
14782,3,7652273,Route 95 - West End Station,0,407571,116676
14782,3,7658799,Route 95 - King Arnold Street,1,407571,116847
14782,3,7660209,Route 95 - King Arnold Street,1,407571,116847
14782,3,7663069,Route 95 - King Arnold Street,1,407571,116847
14782,3,7648708,Route 95 - King Arnold Street,1,408612,116847
14782,3,7648699,Route 95 - King Arnold Street,1,408611,116847
14782,3,7652282,Route 95 - King Arnold Street,1,407790,116847
14782,3,7666596,Route 95 - West End Station,0,408611,116676
14782,3,7652271,Route 95 - King Arnold Street,1,408611,116847
14782,3,7645937,Route 95 - West End Station,0,408611,116676
14782,3,7658801,Route 95 - West End Station,0,407790,116676
14782,3,7660895,Route 95 - West End Station,0,407571,116676
14782,3,7645941,Route 95 - West End Station,0,408612,116676
14782,3,7667270,Route 95 - King Arnold Street,1,408612,116847
14782,3,7669503,Route 95 - West End Station,0,408611,116676
14782,3,7670398,Route 95 - King Arnold Street,1,407571,116847
14782,3,7661781,Route 95 - King Arnold Street,1,408611,116847
14782,3,7645944,Route 95 - King Arnold Street,1,408612,116847
14782,3,7668583,Route 95 - King Arnold Street,1,408611,116847
14782,3,7668585,Route 95 - King Arnold Street,1,407790,116847
14782,3,7667729,Route 95 - West End Station,0,407790,116676
14782,3,7660214,Route 95 - King Arnold Street,1,407790,116847
14782,3,7652283,Route 95 - King Arnold Street,1,407790,116847
14782,3,7648701,Route 95 - West End Station,0,407790,116676
14782,3,7665542,Route 95 - King Arnold Street,1,407571,116847
14782,3,7660203,Route 95 - West End Station,0,408611,116676
14782,3,7667727,Route 95 - West End Station,0,408611,116676
14782,3,7642299,Route 95 - West End Station,0,408612,116676
14782,3,7645936,Route 95 - West End Station,0,408611,116676
14782,3,7648706,Route 95 - King Arnold Street,1,407790,116847
14782,3,7652277,Route 95 - King Arnold Street,1,407571,116847
14782,3,7666598,Route 95 - West End Station,0,408612,116676
14782,3,7658803,Route 95 - West End Station,0,408612,116676
14782,3,7661788,Route 95 - West End Station,0,408612,116676
14782,3,7648697,Route 95 - West End Station,0,408611,116676
14782,3,7642858,Route 95 - West End Station,0,408611,116676
14782,3,7658802,Route 95 - West End Station,0,408612,116676
14782,3,7652280,Route 95 - West End Station,0,407790,116676
14782,3,7652281,Route 95 - West End Station,0,407790,116676
14782,3,7652274,Route 95 - West End Station,0,407571,116676
14782,3,7661783,Route 95 - King Arnold Street,1,407571,116847
14782,3,7651465,Route 95 - King Arnold Street,1,408612,116847
14782,3,7648704,Route 95 - King Arnold Street,1,407790,116847
14782,3,7661785,Route 95 - King Arnold Street,1,407571,116847
14782,3,7669504,Route 95 - West End Station,0,407571,116676
14782,3,7661787,Route 95 - West End Station,0,408612,116676
14782,3,7652285,Route 95 - King Arnold Street,1,408612,116847
14782,3,7666975,Route 95 - West End Station,0,407790,116676
14782,3,7648705,Route 95 - King Arnold Street,1,407790,116847
14782,3,7660207,Route 95 - West End Station,0,407571,116676
14782,3,7661786,Route 95 - King Arnold Street,1,407571,116847
14782,3,7668528,Route 95 - King Arnold Street,1,408612,116847
14782,3,7645942,Route 95 - West End Station,0,408612,116676
14782,3,7666390,Route 95 - King Arnold Street,1,408611,116847
14782,3,7645943,Route 95 - West End Station,0,408612,116676
14782,3,7645945,Route 95 - King Arnold Street,1,408612,116847
14782,3,7670577,Route 95 - West End Station,0,408611,116676
14782,3,7652272,Route 95 - King Arnold Street,1,408611,116847
14782,3,7648707,Route 95 - King Arnold Street,1,408612,116847
14782,3,7666388,Route 95 - West End Station,0,407790,116676
14782,3,7660211,Route 95 - West End Station,0,407790,116676
