route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7634,3,3703410,Route 1- Five Points Station,1,207612,81169
7634,3,3714691,Route 1- Coronet Way,0,207612,81052
7634,3,3703409,Route 1- Five Points Station,1,207612,81169
7634,3,3707147,Route 1- Coronet Way,0,207275,81052
7634,3,3702158,Route 1- Five Points Station,1,207275,81169
7634,3,3704659,Route 1- Coronet Way,0,207612,81052
7634,3,3710493,Route 1- Five Points Station,1,207612,81169
7634,3,3715073,Route 1- Coronet Way,0,207275,81052
7634,3,3707148,Route 1- Coronet Way,0,207275,81052
7634,3,3710496,Route 1- Coronet Way,0,207612,81052
7634,3,3712970,Route 1- Five Points Station,1,207612,81169
7634,3,3709206,Route 1- Coronet Way,0,207275,81052
7634,3,3710610,Route 1- Five Points Station,1,207612,81169
7634,3,3707589,Route 1- Coronet Way,0,207612,81052
7634,3,3702157,Route 1- Five Points Station,1,207275,81169
7634,3,3702159,Route 1- Five Points Station,1,207275,81169
7634,3,3704660,Route 1- Coronet Way,0,207275,81052
7634,3,3714934,Route 1- Five Points Station,1,207612,81169
7634,3,3707590,Route 1- Coronet Way,0,207275,81052
7634,3,3714077,Route 1- Five Points Station,1,207275,81169
7634,3,3708496,Route 1- Coronet Way,0,207275,81052
7634,3,3707146,Route 1- Coronet Way,0,207275,81052
7634,3,3704653,Route 1- Five Points Station,1,207275,81169
7634,3,3703415,Route 1- Coronet Way,0,207275,81052
7634,3,3714689,Route 1- Five Points Station,1,207612,81169
7634,3,3712794,Route 1- Five Points Station,1,207275,81169
7634,3,3699603,Route 1- Five Points Station,1,207275,81169
7634,3,3712820,Route 1- Coronet Way,0,207612,81052
7634,3,3698175,Route 1- Coronet Way,0,207275,81052
7634,3,3712817,Route 1- Five Points Station,1,207612,81169
7634,3,3710608,Route 1- Coronet Way,0,207612,81052
7634,3,3707139,Route 1- Five Points Station,1,207612,81169
7634,3,3709840,Route 1- Coronet Way,0,207612,81052
7634,3,3711555,Route 1- Coronet Way,0,207612,81052
7634,3,3714311,Route 1- Five Points Station,1,207275,81169
7634,3,3699608,Route 1- Coronet Way,0,207612,81052
7634,3,3710151,Route 1- Five Points Station,1,207275,81169
7634,3,3710609,Route 1- Coronet Way,0,207275,81052
7634,3,3698174,Route 1- Coronet Way,0,207612,81052
7634,3,3705878,Route 1- Five Points Station,1,207612,81169
7634,3,3704652,Route 1- Five Points Station,1,207275,81169
7634,3,3704658,Route 1- Coronet Way,0,207612,81052
7634,3,3700890,Route 1- Five Points Station,1,207612,81169
7634,3,3709837,Route 1- Five Points Station,1,207612,81169
7634,3,3700891,Route 1- Five Points Station,1,207275,81169
7634,3,3705879,Route 1- Five Points Station,1,207275,81169
7634,3,3710607,Route 1- Five Points Station,1,207275,81169
7634,3,3700895,Route 1- Coronet Way,0,207275,81052
7634,3,3714312,Route 1- Coronet Way,0,207275,81052
7634,3,3704657,Route 1- Coronet Way,0,207612,81052
7634,4,3714935,Route 1- Five Points Station,1,207220,81169
7634,4,3699602,Route 1- Five Points Station,1,207220,81169
7634,4,3710153,Route 1- Coronet Way,0,207220,81052
7634,4,3705492,Route 1- Coronet Way,0,207683,81052
7634,4,3712795,Route 1- Five Points Station,1,207683,81169
7634,4,3712819,Route 1- Coronet Way,0,207683,81052
7634,4,3702163,Route 1- Coronet Way,0,207683,81052
7634,4,3708057,Route 1- Five Points Station,1,207683,81169
7634,4,3714079,Route 1- Five Points Station,1,207220,81169
7634,4,3704656,Route 1- Coronet Way,0,207220,81052
7634,4,3707144,Route 1- Coronet Way,0,207683,81052
7634,4,3708493,Route 1- Five Points Station,1,207220,81169
7634,4,3703407,Route 1- Five Points Station,1,207683,81169
7634,4,3702156,Route 1- Five Points Station,1,207220,81169
7634,4,3705884,Route 1- Coronet Way,0,207220,81052
7634,4,3713428,Route 1- Coronet Way,0,207220,81052
7634,4,3709839,Route 1- Coronet Way,0,207683,81052
7634,4,3698173,Route 1- Coronet Way,0,207220,81052
7634,4,3700889,Route 1- Five Points Station,1,207220,81169
7634,4,3707586,Route 1- Five Points Station,1,207220,81169
7634,4,3699606,Route 1- Coronet Way,0,207683,81052
7634,4,3699601,Route 1- Five Points Station,1,207683,81169
7634,4,3704651,Route 1- Five Points Station,1,207220,81169
7634,4,3705883,Route 1- Coronet Way,0,207220,81052
7634,4,3712053,Route 1- Five Points Station,1,207683,81169
7634,4,3702155,Route 1- Five Points Station,1,207683,81169
7634,4,3705885,Route 1- Coronet Way,0,207220,81052
7634,4,3703414,Route 1- Coronet Way,0,207220,81052
7634,4,3702164,Route 1- Coronet Way,0,207220,81052
7634,4,3698436,Route 1- Five Points Station,1,207683,81169
7634,4,3708058,Route 1- Five Points Station,1,207220,81169
7634,4,3703406,Route 1- Five Points Station,1,207683,81169
7634,4,3703413,Route 1- Coronet Way,0,207683,81052
7634,4,3700888,Route 1- Five Points Station,1,207683,81169
7634,4,3707143,Route 1- Coronet Way,0,207683,81052
7634,4,3702165,Route 1- Coronet Way,0,207220,81052
7634,4,3699607,Route 1- Coronet Way,0,207220,81052
7634,4,3712971,Route 1- Coronet Way,0,207220,81052
7634,4,3707588,Route 1- Coronet Way,0,207683,81052
7634,4,3707145,Route 1- Coronet Way,0,207220,81052
7634,4,3705877,Route 1- Five Points Station,1,207683,81169
7634,4,3708089,Route 1- Five Points Station,1,207683,81169
7634,4,3713429,Route 1- Coronet Way,0,207683,81052
7634,4,3710492,Route 1- Five Points Station,1,207220,81169
7634,4,3714078,Route 1- Five Points Station,1,207220,81169
7634,4,3710611,Route 1- Five Points Station,1,207220,81169
7634,4,3710152,Route 1- Coronet Way,0,207683,81052
7634,4,3712816,Route 1- Five Points Station,1,207683,81169
7634,4,3703408,Route 1- Five Points Station,1,207220,81169
7634,4,3702162,Route 1- Coronet Way,0,207683,81052
7634,5,3703417,Route 1- Coronet Way,0,207169,81200
7634,5,3698177,Route 1- Coronet Way,0,207169,81200
7634,5,3699301,Route 1- Five Points Station,1,207625,81169
7634,5,3698169,Route 1- Five Points Station,1,207048,81030
7634,5,3705490,Route 1- Five Points Station,1,207625,81169
7634,5,3707141,Route 1- Five Points Station,1,207625,81030
7634,5,3708706,Route 1- Coronet Way,0,207644,81052
7634,5,3702166,Route 1- Coronet Way,0,207644,81200
7634,5,3711379,Route 1- Coronet Way,0,206984,81052
7634,5,3714690,Route 1- Coronet Way,0,207169,81052
7634,5,3698172,Route 1- Coronet Way,0,207625,81052
