73060,73060,N DECATUR RD @ 3770,33.785858,-84.241158
73062,73062,MEMORIAL DR @ VILLAGE SQUARE DR,33.800919,-84.213448
73064,73064,MEMORIAL DR@VILLAGE SQUARE DR,33.800132999999995,-84.217255
73066,73066,MEMORIAL DR @ RAYS RD,33.799202,-84.220444
73068,73068,MEMORIAL DR @ 5158 (MEMORIAL BEND SC),33.797554,-84.22393
73070,73070,MEMORIAL DR @ MEMORIAL COLLEGE AVE,33.79528,-84.22634099999999
73072,73072,MEMORIAL DR @ WOODCROFT DR,33.790436,-84.23082699999999
73074,73074,MEMORIAL DR @ DEKALB TECH DR,33.788646,-84.2322
73076,73076,MEMORIAL DR @ ROCKBRIDGE RD,33.787045,-84.23363499999999
73078,73078,MEMORIAL DR @ ROCKBRIDGE RD,33.785789,-84.234344
73080,73080,MEMORIAL DR @ DEKALB TECH DR,33.788056,-84.232299
73084,73084,MEMORIAL DR@DOYAL MILLS CT,33.794595,-84.22617699999999
73086,73086,MEMORIAL DR @ 5211 (STONEMONT VILLAGE SC),33.797287,-84.223366
73090,73090,MEMORIAL DR@5405,33.799478,-84.21772899999999
73092,73092,MEMORIAL DR @ VILLAGE SQUARE DR,33.800604,-84.21193099999999
73118,73118,ROCKBRIDGE RD@SUSAN CREEK DR,33.785816,-84.226013
73120,73120,ROCKBRIDGE RD @ KENRIDGE CIR,33.786015,-84.222393
73122,73122,ROCKBRIDGE RD@ALLGOOD RD,33.78696,-84.20868999999999
73124,73124,ROCKBRIDGE RD@HAMBRICK RD,33.7873,-84.212456
73126,73126,ROCKBRIDGE RD@RAYS RD,33.786915,-84.217674
73128,73128,ROCKBRIDGE RD @ KENRIDGE CIR,33.786204999999995,-84.222298
73130,73130,ROCKBRIDGE RD@KENRIDGE CIR,33.786507,-84.220749
73132,73132,ROCKBRIDGE RD@INDIAN CREEK DR,33.78635,-84.23532
73134,73134,ROCKBRIDGE RD@DECATUR RD,33.785250999999995,-84.236902
73136,73136,E PONCE DE LEON AVE@HILL ST,33.807789,-84.241033
73138,73138,E PONCE DE LEON AVE @ MARKET ST,33.809416999999996,-84.23986699999999
73140,73140,E PONCE DE LEON AVE@MONTREAL RD,33.810598,-84.239093
73142,73142,E PONCE DE LEON AVE@SMITH ST,33.812351,-84.23786199999999
73146,73146,E PONCE DE LEON AVE@MONTREAL RD,33.810589,-84.239441
73150,73150,E PONCE DE LEON AVE@HILL ST,33.808009999999996,-84.241249
73152,73152,E PONCE DE LEON AVE @ N INDIAN CREEK DR,33.807091,-84.24194899999999
73154,73154,MEMORIAL DR@WOODCROFT DR,33.789978,-84.230502
73156,73156,N INDIAN CREEK DR @ 819,33.799194,-84.237394
73160,73160,N INDIAN CREEK DR @ N DECATUR RD,33.786229999999996,-84.23675
73162,73162,N INDIAN CREEK DR @ 450,33.78862,-84.23595999999999
73167,73167,ROCKBRIDGE RD@HAMBRICK RD,33.787029,-84.212987
73170,73170,MEMORIAL DR @ 4988 (GPTC - NORTH ENTRANCE),33.792234,-84.229196
73172,73172,ROCKBRIDGE RD @ S INDIAN CREEK DR,33.786673,-84.231539
73174,73174,N DECATUR RD @ 3805,33.785598,-84.237228
73176,73176,N INDIAN CREEK DR @ 751,33.797734999999996,-84.236785
73178,73178,N INDIAN CREEK DR @ 816,33.799248,-84.23781699999999
73180,73180,ROCKBRIDGE RD @ MEMORIAL DR,33.786482,-84.234769
73182,73182,ROCKBRIDGE RD@OAK HILL CIR,33.786964999999995,-84.209527
73186,73186,ROCKBRIDGE RD@3785,33.783792999999996,-84.238297
73188,73188,N DECATUR RD @ 3711,33.785531,-84.241136
73190,73190,N INDIAN CREEK DR @ INDIAN CREEK WAY,33.796875,-84.23683
73192,73192,ROCKBRIDGE RD@ROCKBRIDGE TRL,33.786873,-84.230408
74003,74003,ROCKBRIDGE RD@WINLEY DR,33.790169999999996,-84.18091
74004,74004,N HAIRSTON RD @ CENTRAL DR,33.81146,-84.19380199999999
74006,74006,N HAIRSTON RD @ OLD HIGHGATE ENTRY,33.810213,-84.19378499999999
74008,74008,N HAIRSTON RD @ FELLSRIDGE CT,33.807412,-84.193772
74010,74010,N HAIRSTON RD @ FELLSRIDGE DR,33.805264,-84.19377899999999
74014,74014,MEMORIAL DR @ LAUREN PKY,33.800491,-84.19698199999999
74016,74016,MEMORIAL DR @ HEARTHSTONE DR,33.80068,-84.20135499999999
74018,74018,MEMORIAL DR @ HAMBRICK RD,33.801162,-84.206394
74022,74022,ROCKBRIDGE RD @ S HAIRSTON RD,33.787062999999996,-84.196192
74024,74024,ROCKBRIDGE RD@MARTIN RD,33.790169,-84.175529
74026,74026,ROCKBRIDGE RD@ROCKBOROUGH TER,33.790645999999995,-84.173622
74028,74028,ROCKBRIDGE RD@ROCKBOROUGH DR,33.790512,-84.17701
74030,74030,ROCKBRIDGE RD@SAN MARCOS WAY,33.790257,-84.17935899999999
74032,74032,ROCKBRIDGE RD@SHELTON WOODS CT,33.789787,-84.18328799999999
74034,74034,ROCKBRIDGE RD@FOND DU LAC DR,33.788452,-84.18828599999999
74036,74036,ROCKBRIDGE RD@HICKORY HILLS DR,33.78777,-84.19209
74040,74040,ROCKBRIDGE RD@HALWICK WAY,33.78688,-84.19888999999999
74042,74042,ROCKBRIDGE RD@THOMAS JEFFERSON DR,33.786424,-84.20088
74044,74044,ROCKBRIDGE RD@POPLAR RD,33.78637,-84.20340999999999
74046,74046,ROCKBRIDGE RD@CLUB HOUSE DR,33.7864,-84.20621
74048,74048,PONCE DE LEON AVE@TUGGLE DR,33.812653,-84.174206
74054,74054,MEMORIAL DR @ MOUNTAIN VIEW DR,33.806114,-84.186752
74056,74056,W MOUNTAIN ST @ MEADOW ROCK DR,33.806767,-84.184105
74058,74058,W MOUNTAIN ST @ PINE ROC WAY,33.806778,-84.181648
74059,74059,W MOUNTAIN ST @ SEXTON DR,33.806447999999996,-84.178451
74060,74060,W MOUNTAIN ST @ FOREST AVE,33.80719,-84.173988
74064,74064,W MOUNTAIN ST@5100,33.806942,-84.180635
74066,74066,W MOUNTAIN ST@MEADOW ROCK DR,33.807162999999996,-84.183014
74068,74068,MEMORIAL DR @ MOUNTAIN VIEW DR,33.806305,-84.187508
74088,74088,MEMORIAL DR@SUMMIT CREEK DR,33.800484,-84.20199699999999
74092,74092,N HAIRSTON RD @ ANDERSON RD,33.803492999999996,-84.19355399999999
74096,74096,N HAIRSTON RD@FELLSRIDGE CT,33.807485,-84.193558
74100,74100,N HAIRSTON RD @ CENTRAL DR,33.811594,-84.193573
74104,74104,N HAIRSTON RD@CHATFIELD DR,33.814910999999995,-84.19348699999999
74112,74112,N HAIRSTON RD @ STONEGATE IND BLVD,33.822517,-84.194763
74117,74117,ROCKBRIDGE RD@EDDINGTON WAY,33.789747,-84.181506
74119,74119,ROCKBRIDGE RD@SAN MARCOS WAY,33.789955,-84.179867
74121,74121,ROCKBRIDGE RD@FOND DU LAC DR,33.788244999999996,-84.18811
74123,74123,ROCKBRIDGE RD@MAPLECLIFF DR,33.787417,-84.192362
74125,74125,ROCKBRIDGE RD@ROWLAND RD,33.786229999999996,-84.20303
74127,74127,ROCKBRIDGE RD@CLUB HOUSE DR,33.786334,-84.206513
74129,74129,ROCKBRIDGE RD@RAYS RD,33.786598999999995,-84.218066
74131,74131,W MOUNTAIN ST@SEXTON DR,33.806518,-84.178134
74132,74132,ROCKBRIDGE RD@ROCKBOROUGH DR,33.790262999999996,-84.17745099999999
74134,74134,W MOUNTAIN ST @ 5105,33.806713,-84.18034999999999
74136,74136,W MOUNTAIN ST @ RIDGE AVE,33.80778,-84.172491
74259,74259,DRESDEN DR@APPLING WAY,33.873681999999995,-84.27870999999999
74262,74262,E PONCE DE LEON AVE @ TUGGLE DR,33.812788999999995,-84.17389299999999
74264,74264,ROCKBRIDGE RD@SHEPPARD RD,33.789248,-84.185754
74270,74270,W MOUNTAIN ST@RIDGE AVE,33.808091,-84.172152
75002,75002,ROCKBRIDGE RD@RIDGE AVE,33.790172999999996,-84.172287
75004,75004,ROCKBRIDGE RD@ROCK MEADOW DR,33.787731,-84.16742699999999
75006,75006,ROCKBRIDGE RD@ORCHARD DR,33.78696,-84.16602999999999
75024,75024,ROCKBRIDGE RD@ROCK MEADOW DR,33.788109999999996,-84.16711
75026,75026,ROCKBRIDGE RD@RIDGE AVE,33.790420999999995,-84.17186
75028,75028,MAIN ST@POPLAR SPRINGS RD,33.809982,-84.171059
75030,75030,MAIN ST @ W MOUNTAIN ST,33.808245,-84.170678
75068,75068,PONCE DE LEON AVE@CEMETERY CIR,33.811679999999996,-84.17139499999999
75071,75071,ROCKBRIDGE RD@ORCHARD DR,33.787622,-84.166279
75073,75073,ROCKBRIDGE RD@OROARKE DR,33.789363,-84.169946
75075,75075,ROCKBRIDGE RD@BARBASHELA DR,33.788675,-84.186639
75077,75077,ROCKBRIDGE RD@SHELTON WOODS CT,33.78942,-84.183557
75079,75079,ROCKBRIDGE RD@OROARKE DR,33.789456,-84.16932899999999
77002,77002,DELMAR LN NW@STRATFORD DR,33.755475,-84.48758199999999
77003,77003,KINGSTON RD@HARWELL RD,33.77941,-84.49436999999999
77004,77004,DELMAR LN NW@DELMOOR DR NW,33.755699,-84.489656
77006,77006,DELMAR LN NW@ALLEN TEMPLE CT NW,33.755711,-84.491028
77008,77008,DELMAR LN NW@HARWELL RD NW,33.756060999999995,-84.493038
77010,77010,DELMAR LN NW@HARWELL RD NW,33.756271,-84.496017
77012,77012,DELMAR LN @ 3362,33.756409,-84.49794
77024,77024,DELMAR LN NW@STRATFORD DR NW,33.75571,-84.488199
77025,77025,DELMAR LN NW@DELMOOR DR NW,33.755936999999996,-84.4895
77026,77026,MARTIN LUTHER KING J DR SW@HOWELL D,33.758235,-84.503001
77027,77027,DELMAR LN NW@ALLEN TEMPLE CT NW,33.756084,-84.49051399999999
77029,77029,DELMAR LN NW@ARLINGTON DR NW,33.75628,-84.492809
77031,77031,DELMAR LN NW@HARWELL RD NW,33.756555,-84.495661
77033,77033,DELMAR LN NW@3345,33.756735,-84.497343
77035,77035,DELMAR LN NW@BROWNLEE RD NW,33.756854,-84.49925999999999
77058,77058,DONALD L HOLLOWELL PKY @ WATTS RD NW,33.784551,-84.48821799999999
77060,77060,DONALD L HOLLOWELL PKY @ AZLEE PL NW,33.78277,-84.486809
77062,77062,DONALD L HOLLOWELL PKY @ AZLEE PL NW,33.782761,-84.486896
77090,77090,BAKERS FERRY RD@3986,33.754929,-84.518143
77091,77091,BAKERS FERRY RD SW@FENNEL WAY SW,33.755586,-84.516753
77092,77092,CORNELL BLVD SW@WOODSTOCK DR SW,33.7593,-84.51566299999999
77094,77094,BAKERS FERRY RD@CORNELL BLVD,33.759747,-84.514366
77096,77096,BAKERS FERRY RD SW@3796,33.760204,-84.51342799999999
77098,77098,BAKERS FERRY RD SW@OAKSIDE DR SW,33.760296,-84.51203199999999
77100,77100,BAKERS FERRY RD SW@CHARTER OAK DR S,33.760258,-84.511147
77102,77102,BAKERS FERRY RD SW@WISTERIA LN SW,33.760067,-84.510002
77104,77104,BAKERS FERRY RD SW @ M L KING JR DR,33.760155,-84.508561
77116,77116,COLLIER DR NW@HARWELL RD NW,33.768326,-84.493561
77118,77118,COLLIER DR NW@COLLIER CT,33.76815,-84.496971
77120,77120,COLLIER DR NW@3368,33.768529,-84.497975
77122,77122,FAIRBURN RD NW@FAIRLANE DR NW,33.76712,-84.500427
77124,77124,MARTIN LUTHER KING J DR SW@BOLTON R,33.766148,-84.51124999999999
77126,77126,MARTIN L KING JR DR SW @ OLD GORDON RD,33.767796,-84.51239
77166,77166,BOLTON RD NW@901,33.779497,-84.498922
77168,77168,BOLTON RD NW@1020,33.78342,-84.497502
77170,77170,BOLTON RD NW@1020,33.784,-84.49762
77172,77172,BOLTON RD NW@1020,33.783386,-84.497841
77176,77176,BOLTON RD NW@950,33.781518,-84.498367
77178,77178,BOLTON RD NW@BOLTON PKY,33.780623,-84.49833199999999
77180,77180,BOLTON RD NW@902,33.779351,-84.49933
77182,77182,BOLTON RD NW@FAIRBURN RD NW,33.778768,-84.499916
77184,77184,FAIRBURN RD NW@NEPTUNE PL NW,33.778973,-84.50654999999999
77186,77186,MERCURY DR NW@BOLFAIR DR NW,33.779224,-84.508995
77188,77188,MERCURY DR NW@873,33.777718,-84.50928499999999
77190,77190,MERCURY DR NW@SATURN DR NW,33.776894,-84.50921699999999
77192,77192,CROFT PL NW@CLOVIS CT NW,33.775138999999996,-84.508074
77194,77194,CROFT PL NW@BOLTON RD NW,33.774785,-84.50561599999999
77196,77196,BOLTON RD NW@CLOVIS CT NW,33.774265,-84.50623399999999
77198,77198,BOLTON RD NW@FAIRBURN CIR NW,33.773306,-84.50712399999999
77200,77200,BOLTON RD NW@ADKINS RD NW,33.772374,-84.50767599999999
77202,77202,ADKINS RD NW @ CROSBY DR NW,33.772724,-84.509186
77204,77204,CROSBY DR NW @ ALFRED RD NW,33.772825,-84.51122199999999
77206,77206,ALFRED RD NW@749,33.774693,-84.511269
77208,77208,ALFRED RD NW @ 790,33.775661,-84.51075
77210,77210,ALFRED RD@ 827,33.776733,-84.510269
77214,77214,AMBER RD NW @ AMBER PL NW,33.778228999999996,-84.510628
77216,77216,AMBER RD @ FULTON INDUSTRIAL BLVD,33.775695999999996,-84.512795
77218,77218,OLD GORDON RD @ FULTON INDUSTRIAL BLVD,33.772721,-84.51481
77222,77222,OLD GORDON RD NW @ COLLIER DR NW,33.770162,-84.514032
77224,77224,OLD GORDON RD NW @ 3825,33.768954,-84.51350699999999
77228,77228,BOLTON RD NW@MARTIN LUTHER KING J D,33.765889,-84.510695
77230,77230,BOLTON RD NW@FAIRLANE DR NW,33.766391999999996,-84.509228
77231,77231,FAIRLANE DR NW@FAIRLOCK LN NW,33.766525,-84.50779
77232,77232,FAIRLANE DR NW@CAMROSE WAY NW,33.766554,-84.50644299999999
77234,77234,FAIRLANE DR NW@3572,33.766472,-84.50456199999999
77236,77236,FAIRLANE DR NW@3524,33.766644,-84.502853
77238,77238,FAIRLANE DR NW@FAIRLANE CIR NW,33.766678,-84.50142699999999
77240,77240,FAIRLANE DR NW@FAIRBURN RD NW,33.766712,-84.500412
77244,77244,FAIRBURN RD NW@COLLIER DR NW,33.768904,-84.500057
77248,77248,COLLIER DR NW@COLLIER CT NW,33.767761,-84.497276
77250,77250,COLLIER DR NW@HARWELL RD NW,33.767723,-84.493843
77254,77254,COLLIER DR NW@3075,33.764731999999995,-84.488556
77256,77256,COLLIER DR NW@3057,33.763847,-84.487106
77260,77260,PEEK RD NW@LAVERNE DR NW,33.773092999999996,-84.48792
77262,77262,PEEK RD NW@ALINE DR NW,33.7731,-84.488931
77264,77264,SKIPPER DR NW@659,33.773134,-84.490432
77266,77266,SKIPPER DR NW@715,33.774784,-84.490295
77268,77268,SKIPPER DR NW@ELEANOR TER NW,33.776050999999995,-84.490219
77270,77270,SKIPPER DR NW@815,33.777798,-84.490051
77272,77272,SKIPPER DR NW@JONES RD NW,33.779489,-84.49073899999999
77278,77278,SKIPPER DR NW@HARWELL RDNW,33.782233,-84.492942
77282,77282,HARWELL RD NW@DOGWOOD DR NW,33.780784,-84.494982
77284,77284,KINGSTON RD NW@SKIPPER DR NW,33.779446,-84.491295
77286,77286,SKIPPER DR NW@824,33.777820999999996,-84.49041
77288,77288,SKIPPER DR NW@ELEANOR TER NW,33.776306999999996,-84.490539
77290,77290,SKIPPER DR NW@724,33.774888,-84.49044599999999
77292,77292,SKIPPER DR NW@660,33.773117,-84.49082899999999
77294,77294,ALINE DR NW@PEEK RD NW,33.772766,-84.488968
77296,77296,PEEK RD NW@LAVERNE DR NW,33.772746999999995,-84.488068
77298,77298,MARTIN LUTHER KING J DR SW@BROWNLEE,33.755573,-84.499641
77302,77302,MARTIN LUTHER KING J DR SW@DELMAR,33.757137,-84.50168599999999
77304,77304,MARTIN L KING JR DR SW @ FAIRBURN RD,33.760394999999995,-84.506018
77306,77306,MARTIN L KING JR DR SW @ ADAMSVILLE DR,33.76181,-84.507629
77308,77308,MARTIN L KING JR DR SW @ 3675,33.762783,-84.50855299999999
77310,77310,MARTIN L KING JR DR SW @ 3711,33.764046,-84.509552
77318,77318,MARTIN L KING JR DR SW @ OLD GORDON RD,33.768567,-84.513699
77320,77320,MARTIN LUTHER KING JR DR @ WENDELL DR,33.769672,-84.515999
77321,77321,FULTON INDUSTRIAL BLVD @ MARTIN L KING JR DR,33.769524,-84.520859
77322,77322,FULTON INDUSTRIAL BLVD @ INTERCHANGE DR,33.76876,-84.522532
77323,77323,FULTON INDUSTRIAL BLVD @ WENDELL DR,33.76815,-84.524143
77324,77324,WENDELL DR @ INTERCHANGE DR,33.76922,-84.525958
77326,77326,WENDELL DR @ 4295,33.769735,-84.528014
77328,77328,FULTON INDUSTRIAL BLVD@SHIRLEY DR,33.765417,-84.530091
77330,77330,FULTON INDUSTRIAL BLVD @ COMMERCE DR,33.764528,-84.532122
77332,77332,FULTON INDUSTRIAL BLVD@FREDERICK DR,33.763898999999995,-84.533273
77344,77344,FULTON INDUSTRIAL BLVD@PATTON DR,33.761379,-84.53765299999999
77346,77346,FULTON INDUSTRIAL BLVD @ MARVIN MILLER DR,33.760118999999996,-84.53943799999999
77347,77347,FULTON INDUSTRIAL BLVD @ ROBINSON DR,33.757714,-84.542867
77350,77350,FULTON INDUSTRIAL BLVD @ WHARTON DR,33.755703,-84.545419
77360,77360,FULTON INDUSTRIAL BLVD @ MENDEL DR,33.754799,-84.545896
77362,77362,FULTON INDUSTRIAL BLVD@ROBINSON DR,33.757715,-84.542486
77364,77364,FULTON IND BLVD @ MARVIN MILLER DR,33.759833,-84.539448
77366,77366,FULTON INDUSTRIAL BLVD@PATTON DR,33.76135,-84.536973
77368,77368,FULTON INDUSTRIAL BLVD@COMMERCE DR,33.762077,-84.53577899999999
77369,77369,FULTON INDUSTRIAL BLVD@COMMERCE DR,33.76425,-84.532067
77376,77376,FULTON INDUSTRIAL BLVD@FREDERICK DR,33.763557999999996,-84.53384799999999
77380,77380,FULTON INDUSTRIAL BLVD @ SHIRLEY DR,33.765077,-84.530123
77382,77382,FULTON INDUSTRIAL BLVD @ WENDELL DR,33.767519,-84.524253
77384,77384,FULTON INDUSTRIAL BLVD @ MARTIN L KING JR DR,33.769453,-84.52056499999999
77386,77386,MARTIN LUTHER KING J DR@WENDELL DR,33.769586,-84.516151
77388,77388,MARTIN LUTHER KING J DR@OLD GORDON,33.769051,-84.514791
77392,77392,MARTIN LUTHER KING J DR @ BOLTON RD,33.765888,-84.51143599999999
77394,77394,MARTIN LUTHER KING J DR @ 3724,33.76444,-84.51004999999999
77398,77398,MARTIN L KING JR DR @ ADAMSVILLE DR,33.761936,-84.50844599999999
77400,77400,MARTIN LUTHER KING J DR@FAIRBURN RD,33.759949,-84.50618
77402,77402,MARTIN LUTHER KING J DR@HOWELL DR,33.758277,-84.504024
77404,77404,MARTIN LUTHER KING J DR SW@BROWNLEE RD,33.755808,-84.500654
77430,77430,BAKERS FERRY RD@CANDLELIGHT LN,33.754630999999996,-84.52111099999999
77434,77434,MARTIN L KING JR DR SW @ FAIRBURN RD,33.758685,-84.503884
77450,77450,BAKERS FERRY RD@CORNELL BLVD,33.759659,-84.514737
77454,77454,FAIRBURN RD @ BONNEVILLE TER,33.779858,-84.50379
77458,77458,FAIRBURN RD@MARK PL,33.773523,-84.500089
77460,77460,COLLIER DR@3114,33.766593,-84.49007
77462,77462,COLLIER DR@FAIRBURN RD,33.769183999999996,-84.49994
77464,77464,FAIRLANE DR@FAIRLANE CIR,33.767224,-84.50108999999999
77466,77466,FAIRLANE DR@3523,33.76715,-84.50277299999999
77468,77468,FAIRLANE DR@FEDORA WAY,33.766892,-84.506648
77470,77470,FAIRLANE DR@FAIRLOCK LN,33.766844999999996,-84.50756299999999
77472,77472,FAIRLANE DR@BOLTON RD,33.766706,-84.508989
77474,77474,BOLTON RD@MARTIN LUTHER KING J DR,33.766149,-84.510947
77484,77484,BOLTON RD@FAIRBURN CIR,33.773524,-84.506857
77486,77486,BOLTON RD@CLOVIS CT,33.774229,-84.506074
77488,77488,BOLTON RD@BOLTON PKY,33.780871,-84.498014
77490,77490,BOLTON RD@929,33.781616,-84.498154
77492,77492,FAIRBURN RD @ BOLTON PL,33.779554,-84.50086399999999
77494,77494,FAIRBURN RD@1001,33.779385999999995,-84.5053
77496,77496,MERCURY DR@VENUS PL,33.776151999999996,-84.509179
77498,77498,MERCURY DR@CLOVIS CT,33.775439,-84.509194
77502,77502,ALFRED RD @ ADKINS RD,33.773572,-84.511347
77504,77504,OLD GORDON RD @ M L KING JR DR,33.768378,-84.513195
77518,77518,BAKERS FERRY RD@WISTERIA LN,33.760512999999996,-84.509604
77520,77520,BAKERS FERRY RD@OAKSIDE DR,33.760746,-84.51167699999999
77522,77522,BAKERS FERRY RD@3783,33.760553,-84.513526
77524,77524,CORNELL BLVD@WHITWORTH DR,33.758778,-84.51818999999999
77530,77530,CORNELL BLVD@CANDLELIGHT LN,33.759083,-84.519392
77532,77532,CANDLELIGHT LN@KENORA DR,33.758265,-84.520096
77534,77534,CANDLELIGHT LN @ SARNIA LN,33.756761,-84.520044
77536,77536,CANDLELIGHT LN@BAKERS FERRY RD,33.754718,-84.521648
77538,77538,WILSON MILL RD@606,33.746138,-84.51768299999999
77540,77540,MARTIN LUTHER KING J DR@OLD GORDON,33.767004,-84.512176
77542,77542,WENDELL DR @ 4050,33.766465,-84.519764
77544,77544,WENDELL DR@4050,33.766602,-84.518242
77546,77546,WENDELL DR @ FULTON INDUSTRIAL BLVD,33.767685,-84.523729
77548,77548,FULTON INDUSTRIAL BLVD @ WENDELL DR,33.767528999999996,-84.52523599999999
77554,77554,MARTIN LUTHER KING J DR@NATHAN RD,33.757595,-84.50259199999999
77564,77564,FAIRBURN RD@795,33.775933,-84.500013
78002,78002,BURTON RD NW@HAMILTON E HOLMES DR N,33.755383,-84.46884899999999
78004,78004,BURTON RD NW@WESTLAND BLVD NW,33.755704,-84.472718
78006,78006,BURTON RD NW@HOLLIS TER NW,33.755524,-84.475235
78008,78008,BURTON RD NW@HEDGEWOOD DR NW,33.755511999999996,-84.476196
78010,78010,BURTON RD NW@2736,33.755516,-84.47758499999999
78012,78012,BURTON RD NW@2811,33.755801999999996,-84.48007799999999
78014,78014,LINKWOOD RD NW@BURTON RD NW,33.755539999999996,-84.48178399999999
78016,78016,BURTON RD NW@HOLLIS TER NW,33.755947,-84.474976
78017,78017,HIGHTOWER RD NW @ 954,33.780315,-84.47525
78018,78018,BURTON RD NW@HEDGEWOOD DR NW,33.755981,-84.475807
78019,78019,HIGHTOWER RD NW @ WHITING ST NW,33.778969,-84.475037
78020,78020,BURTON RD NW@2746,33.755981,-84.477913
78022,78022,BURTON RD NW@2811,33.755939,-84.479889
78023,78023,BURTON RD NW@LINKWOOD RD NW,33.756079,-84.481878
78026,78026,JOSEPH E BOONE BLVD @ ANDERSON AVE NW,33.764697999999996,-84.451424
78028,78028,JOSEPH E BOONE BLVD @ WESTCHESTER BLVD NW,33.76408,-84.452721
78030,78030,JOSEPH E BOONE BLVD @ SPELLMAN ST NW,33.763675,-84.45364
78062,78062,HAMILTON E HOLMES DR@HARVEL DR NW,33.759262,-84.46916999999999
78064,78064,HAMILTON E HOLMES DR NW @ JOSEPH E BOONE BLVD,33.763183999999995,-84.469719
78066,78066,HAMILTON E HOLMES DR@SANTA BARBARA,33.764736,-84.46979499999999
78068,78068,HAMILTON E HOLMES DR NW@RYNE ST,33.766405,-84.469867
78074,78074,HAMILTON E HOLMES DR NW @ BAKER RD NW,33.768982,-84.471695
78076,78076,HAMILTON E HOLMES DR NW @ OLDKNOW DR,33.771248,-84.473373
78078,78078,HAMILTON E HOLMES DR NW @ WASHINGTON ST,33.773282,-84.473467
78080,78080,HAMILTON E HOLMES DR NW @ ROCKWOOD AVE,33.774679,-84.473624
78082,78082,DONALD L HOLLOWELL PKY @ CHARLOTTE PL NW,33.776809,-84.450878
78084,78084,DONALD L HOLLOWELL PKY @ EMILY PL NW,33.776754,-84.45219399999999
78086,78086,DONALD L HOLLOWELL PKY @ EUGENIA PL NW,33.776717,-84.45281399999999
78088,78088,DONALD L HOLLOWELL PKY @ ALTA PL NW,33.776588,-84.456369
78090,78090,DONALD L HOLLOWELL PKY @ WOOD ST NW,33.776578,-84.457163
78092,78092,DONALD L HOLLOWELL PKY @ COMMODORE DR NW,33.776737,-84.45898
78094,78094,DONALD L HOLLOWELL PKY @ GARY RD NW,33.777195,-84.461372
78096,78096,DONALD L HOLLOWELL PKY @ GRAND AVE NW,33.777243999999996,-84.462254
78098,78098,DONALD L HOLLOWELL PKY @ OAK ST NW,33.777269,-84.463178
78102,78102,DONALD L HOLLOWELL PKY @ HALL ST NW,33.776326,-84.465884
78104,78104,DONALD L HOLLOWELL PKY @ PEYTON AVE NW,33.775901999999995,-84.467339
78106,78106,DONALD L HOLLOWELL PKY @ WOODS DR NW,33.775517,-84.469167
78108,78108,DONALD L HOLLOWELL PKY @ BELLVIEW AVE NW,33.775501999999996,-84.47137699999999
78110,78110,DONALD L HOLLOWELL PKY @ HAMILTON E HOLMES DR,33.776477,-84.474051
78112,78112,DONALD L HOLLOWELL PKY @ PEEK RD NW,33.777646,-84.476772
78114,78114,DONALD L HOLLOWELL PKY @ PEEK RD NW,33.778152,-84.477638
78116,78116,DONALD L HOLLOWELL PKY @ YATES DR NW,33.779522,-84.47955999999999
78118,78118,HAMILTON E HOLMES DR NW @ DONALD L HOLLOWELL PKY,33.775791,-84.473587
78120,78120,JAMES JACKSON PKY @ HIGHTOWER RD,33.777623,-84.47413999999999
78122,78122,HIGHTOWER RD NW @ NORTHWEST DR NW,33.784435,-84.47349
78124,78124,JOSEPH E BOONE BLVD @ DIXIE HILLS CIR NW,33.763644,-84.449367
78126,78126,JOSEPH E BOONE BLVD @ ANDERSON AVE NW,33.764662,-84.45112999999999
78132,78132,ILLINOIS AVE NW @ PINEDALE DR NW,33.765754,-84.451709
78138,78138,DETROIT AVE NW @ ILLINOIS AVE NW,33.76706,-84.452417
78139,78139,DETROIT AVE NW @ WESTCHESTER BLVD NW,33.767043,-84.453858
78140,78140,NEW JERSEY AVE NW @ DETROIT AVE NW,33.766708,-84.456009
78144,78144,NEW JERSEY AVE NW @ CHICAGO AVE NW,33.764984,-84.456032
78150,78150,NEW JERSEY AVE NW @ JOSEPH E BOONE BLVD NW,33.763912999999995,-84.456012
78152,78152,JOSEPH E BOONE BLVD @ 2125-52,33.764913,-84.457628
78154,78154,JOSEPH E BOONE BLVD @ 2125-40,33.766087,-84.457748
78156,78156,JOSEPH E BOONE BLVD @ 2125-21,33.766773,-84.457517
78158,78158,ANDERSON AVE NW @ JOSEPH E BOONE BLVD,33.76437,-84.451188
78162,78162,ANDERSON AVE NW @ SPELLMAN ST NW,33.76181,-84.450768
78164,78164,TIGER FLOWERS DR NW @ MORRIS BROWN AVE,33.760213,-84.452243
78166,78166,TIGER FLOWERS DR NW @ 2031,33.760314,-84.453651
78168,78168,TIGER FLOWERS DR NW @ CROESUS AVE,33.760208,-84.454613
78170,78170,TIGER FLOWERS DR NW @ CROESUS AVE NW,33.760197,-84.455246
78172,78172,MOREHOUSE DR NW @ AURORA AVE,33.760954,-84.453788
78173,78173,MOREHOUSE DR NW @ MORRIS BROWN AVE NW,33.760849,-84.45283599999999
78174,78174,AURORA AVE NW @ BETHEL DR,33.762153,-84.454476
78176,78176,AURORA AVE NW @ JOSEPH E BOONE BLVD,33.763168,-84.45552099999999
78182,78182,TIGER FLOWERS DR NW @ CARVER CIR NW,33.760287999999996,-84.457039
78184,78184,TIGER FLOWERS DR NW @ WADLEY ST NW,33.760821,-84.45846499999999
