7634,3,4404651,Route 1- Coronet Way,0,245661,89913
7634,3,4404655,Route 1- Five Points Station,1,246202,89786
7634,3,4412763,Route 1- Five Points Station,1,246202,89786
7634,3,4414761,Route 1- Coronet Way,0,246202,89913
7634,3,4412121,Route 1- Coronet Way,0,245661,89913
7634,3,4389414,Route 1- Coronet Way,0,245661,89913
7634,3,4415534,Route 1- Coronet Way,0,245661,89913
7634,3,4418745,Route 1- Coronet Way,0,246202,89913
7634,3,4424015,Route 1- Coronet Way,0,246202,89913
7634,3,4382618,Route 1- Coronet Way,0,246202,89913
7634,3,4398276,Route 1- Five Points Station,1,245661,89786
7634,3,4415535,Route 1- Five Points Station,1,246202,89786
7634,3,4392369,Route 1- Five Points Station,1,246202,89786
7634,3,4398277,Route 1- Coronet Way,0,245661,89913
7634,3,4426922,Route 1- Coronet Way,0,246202,89913
7634,3,4385801,Route 1- Coronet Way,0,246202,89913
7634,3,4382617,Route 1- Five Points Station,1,246202,89786
7634,3,4418744,Route 1- Five Points Station,1,245661,89786
7634,3,4396462,Route 1- Coronet Way,0,246202,89913
7634,3,4417424,Route 1- Five Points Station,1,246202,89786
7634,3,4421911,Route 1- Five Points Station,1,246202,89786
7634,3,4404653,Route 1- Five Points Station,1,246202,89786
7634,3,4404652,Route 1- Five Points Station,1,245661,89786
7634,3,4382616,Route 1- Coronet Way,0,245661,89913
7634,3,4409572,Route 1- Five Points Station,1,245661,89786
7634,3,4382619,Route 1- Five Points Station,1,246202,89786
7634,3,4404654,Route 1- Five Points Station,1,246202,89786
7634,3,4385800,Route 1- Five Points Station,1,245661,89786
7634,3,4409573,Route 1- Coronet Way,0,246202,89913
7634,3,4431176,Route 1- Coronet Way,0,245661,89913
7634,3,4385799,Route 1- Coronet Way,0,245661,89913
7634,3,4389417,Route 1- Coronet Way,0,246202,89913
7634,3,4417423,Route 1- Coronet Way,0,245661,89913
7634,3,4412762,Route 1- Five Points Station,1,245661,89786
7634,3,4406426,Route 1- Five Points Station,1,245661,89786
7634,3,4394673,Route 1- Five Points Station,1,245661,89786
7634,3,4394671,Route 1- Coronet Way,0,245661,89913
7634,3,4398275,Route 1- Five Points Station,1,245661,89786
7634,3,4429338,Route 1- Coronet Way,0,245661,89913
7634,3,4394672,Route 1- Five Points Station,1,245661,89786
7634,3,4429432,Route 1- Five Points Station,1,245661,89786
7634,3,4421910,Route 1- Five Points Station,1,246202,89786
7634,3,4424018,Route 1- Coronet Way,0,245661,89913
7634,3,4389413,Route 1- Five Points Station,1,245661,89786
7634,3,4396461,Route 1- Coronet Way,0,246202,89913
7634,3,4418579,Route 1- Coronet Way,0,246202,89913
7634,3,4389416,Route 1- Five Points Station,1,246202,89786
7634,3,4389415,Route 1- Coronet Way,0,245661,89913
7634,3,4382615,Route 1- Five Points Station,1,245661,89786
7634,3,4428189,Route 1- Coronet Way,0,246202,89913
