7634,3,4461665,Route 1- Coronet Way,0,249272,90238
7634,3,4447173,Route 1- Coronet Way,0,249272,90238
7634,3,4457160,Route 1- Coronet Way,0,249112,90238
7634,3,4457157,Route 1- Five Points Station,1,249272,90122
7634,3,4439926,Route 1- Coronet Way,0,249272,90238
7634,3,4433064,Route 1- Five Points Station,1,249272,90122
7634,3,4458971,Route 1- Five Points Station,1,249272,90122
7634,3,4435839,Route 1- Coronet Way,0,249112,90238
7634,3,4448413,Route 1- Five Points Station,1,249272,90122
7634,3,4463927,Route 1- Coronet Way,0,249112,90238
7634,3,4473737,Route 1- Five Points Station,1,249112,90122
7634,3,4481806,Route 1- Coronet Way,0,249112,90238
7634,3,4458972,Route 1- Five Points Station,1,249112,90122
7634,3,4467842,Route 1- Five Points Station,1,249272,90122
7634,3,4479368,Route 1- Coronet Way,0,249272,90238
7634,3,4435837,Route 1- Coronet Way,0,249272,90238
7634,3,4479369,Route 1- Coronet Way,0,249112,90238
7634,3,4448412,Route 1- Coronet Way,0,249272,90238
7634,3,4461667,Route 1- Five Points Station,1,249112,90122
7634,3,4470578,Route 1- Five Points Station,1,249272,90122
7634,3,4435838,Route 1- Coronet Way,0,249112,90238
7634,3,4433063,Route 1- Five Points Station,1,249272,90122
7634,3,4447175,Route 1- Coronet Way,0,249112,90238
7634,3,4447171,Route 1- Coronet Way,0,249272,90238
7634,3,4470579,Route 1- Coronet Way,0,249112,90238
7634,3,4455405,Route 1- Five Points Station,1,249272,90122
7634,3,4465646,Route 1- Five Points Station,1,249272,90122
7634,3,4465571,Route 1- Coronet Way,0,249112,90238
7634,3,4473738,Route 1- Five Points Station,1,249112,90122
7634,3,4447172,Route 1- Coronet Way,0,249272,90238
7634,3,4465570,Route 1- Five Points Station,1,249272,90122
7634,3,4435840,Route 1- Five Points Station,1,249112,90122
7634,3,4476747,Route 1- Coronet Way,0,249272,90238
7634,3,4447174,Route 1- Five Points Station,1,249112,90122
7634,3,4481617,Route 1- Coronet Way,0,249272,90238
7634,3,4463926,Route 1- Coronet Way,0,249272,90238
7634,3,4461666,Route 1- Five Points Station,1,249112,90122
7634,3,4473739,Route 1- Coronet Way,0,249112,90238
7634,3,4439927,Route 1- Five Points Station,1,249112,90122
7634,3,4447170,Route 1- Five Points Station,1,249272,90122
7634,3,4448414,Route 1- Five Points Station,1,249112,90122
7634,3,4448411,Route 1- Five Points Station,1,249272,90122
7634,3,4457159,Route 1- Coronet Way,0,249112,90238
7634,3,4447176,Route 1- Five Points Station,1,249112,90122
7634,3,4481616,Route 1- Coronet Way,0,249272,90238
