7634,3,5156353,Route 1- Coronet Way,0,285526,96675
7634,3,5163362,Route 1- Five Points Station,1,285284,96605
7634,3,5156350,Route 1- Five Points Station,1,285284,96605
7634,3,5153493,Route 1- Five Points Station,1,285526,96605
7634,3,5146689,Route 1- Five Points Station,1,285526,96605
7634,3,5146692,Route 1- Coronet Way,0,285284,96675
7634,3,5146686,Route 1- Five Points Station,1,285284,96605
7634,3,5156347,Route 1- Five Points Station,1,285526,96605
7634,3,5143459,Route 1- Five Points Station,1,285526,96605
7634,3,5143504,Route 1- Five Points Station,1,285284,96605
7634,3,5156352,Route 1- Coronet Way,0,285526,96675
7634,3,5153494,Route 1- Coronet Way,0,285284,96675
7634,3,5143505,Route 1- Five Points Station,1,285284,96605
7634,3,5156346,Route 1- Five Points Station,1,285526,96605
7634,3,5163364,Route 1- Coronet Way,0,285526,96675
7634,3,5153492,Route 1- Five Points Station,1,285284,96605
7634,3,5143460,Route 1- Coronet Way,0,285284,96675
7634,3,5149752,Route 1- Coronet Way,0,285284,96675
7634,3,5171025,Route 1- Five Points Station,1,285284,96605
7634,3,5146690,Route 1- Coronet Way,0,285526,96675
7634,3,5149751,Route 1- Coronet Way,0,285284,96675
7634,3,5153495,Route 1- Coronet Way,0,285526,96675
7634,3,5167598,Route 1- Five Points Station,1,285284,96605
7634,3,5169982,Route 1- Five Points Station,1,285526,96605
7634,3,5141311,Route 1- Five Points Station,1,285526,96605
7634,3,5151081,Route 1- Five Points Station,1,285526,96605
7634,3,5146687,Route 1- Five Points Station,1,285284,96605
7634,3,5146693,Route 1- Coronet Way,0,285284,96675
7634,3,5146691,Route 1- Coronet Way,0,285526,96675
7634,3,5165578,Route 1- Coronet Way,0,285284,96675
7634,3,5143507,Route 1- Coronet Way,0,285526,96675
7634,3,5163361,Route 1- Five Points Station,1,285526,96605
7634,3,5165579,Route 1- Coronet Way,0,285284,96675
7634,3,5163363,Route 1- Five Points Station,1,285284,96605
7634,3,5156351,Route 1- Coronet Way,0,285284,96675
7634,3,5149750,Route 1- Coronet Way,0,285526,96675
7634,3,5151083,Route 1- Coronet Way,0,285284,96675
7634,3,5156349,Route 1- Five Points Station,1,285526,96605
7634,3,5171101,Route 1- Five Points Station,1,285526,96605
7634,3,5171026,Route 1- Coronet Way,0,285526,96675
7634,3,5146688,Route 1- Five Points Station,1,285284,96605
7634,3,5143502,Route 1- Five Points Station,1,285526,96605
7634,3,5163365,Route 1- Coronet Way,0,285526,96675
7634,3,5151082,Route 1- Coronet Way,0,285284,96675
7634,3,5156348,Route 1- Five Points Station,1,285284,96605
7634,3,5143506,Route 1- Coronet Way,0,285284,96675
7634,3,5141312,Route 1- Coronet Way,0,285526,96675
7634,3,5143503,Route 1- Five Points Station,1,285526,96605
7634,3,5163366,Route 1- Coronet Way,0,285526,96675
7634,4,5156813,Route 1- Coronet Way,0,286385,96675
7634,4,5144171,Route 1- Five Points Station,1,286385,96605
7634,4,5151284,Route 1- Five Points Station,1,286386,96605
7634,4,5151285,Route 1- Five Points Station,1,286386,96605
7634,4,5171684,Route 1- Five Points Station,1,286386,96605
7634,4,5153608,Route 1- Coronet Way,0,286385,96675
7634,4,5156569,Route 1- Five Points Station,1,286386,96605
7634,4,5151289,Route 1- Coronet Way,0,286386,96675
