7634,3,5315886,Route 1- Coronet Way,0,293958,98600
7634,3,5341646,Route 1- Five Points Station,1,295460,98592
7634,3,5315887,Route 1- Coronet Way,0,293958,98600
7634,3,5315882,Route 1- Five Points Station,1,293958,98592
7634,3,5335981,Route 1- Five Points Station,1,293958,98592
7634,3,5335982,Route 1- Coronet Way,0,295460,98600
7634,3,5325980,Route 1- Five Points Station,1,295460,98592
7634,3,5325984,Route 1- Coronet Way,0,295460,98600
7634,3,5340753,Route 1- Five Points Station,1,293958,98592
7634,3,5339431,Route 1- Coronet Way,0,293958,98600
7634,3,5325987,Route 1- Coronet Way,0,293958,98600
7634,3,5321333,Route 1- Coronet Way,0,293958,98600
7634,3,5308949,Route 1- Five Points Station,1,295460,98592
7634,3,5321332,Route 1- Coronet Way,0,293958,98600
7634,3,5325983,Route 1- Coronet Way,0,293958,98600
7634,3,5312234,Route 1- Coronet Way,0,295460,98600
7634,3,5331863,Route 1- Five Points Station,1,293958,98592
7634,3,5326349,Route 1- Coronet Way,0,293958,98600
7634,3,5331865,Route 1- Five Points Station,1,295460,98592
7634,3,5315885,Route 1- Five Points Station,1,295460,98592
7634,3,5325982,Route 1- Five Points Station,1,293958,98592
7634,3,5312230,Route 1- Five Points Station,1,293958,98592
7634,3,5312229,Route 1- Five Points Station,1,295460,98592
7634,3,5346998,Route 1- Five Points Station,1,295460,98592
7634,3,5346997,Route 1- Coronet Way,0,293958,98600
7634,3,5335983,Route 1- Coronet Way,0,293958,98600
7634,3,5345709,Route 1- Five Points Station,1,295460,98592
7634,3,5312233,Route 1- Coronet Way,0,295460,98600
7634,3,5338502,Route 1- Coronet Way,0,295460,98600
7634,3,5308951,Route 1- Coronet Way,0,293958,98600
7634,3,5308950,Route 1- Five Points Station,1,293958,98592
7634,3,5331867,Route 1- Coronet Way,0,295460,98600
7634,3,5321331,Route 1- Coronet Way,0,293958,98600
7634,3,5312231,Route 1- Coronet Way,0,295460,98600
7634,3,5312232,Route 1- Coronet Way,0,295460,98600
7634,3,5321330,Route 1- Five Points Station,1,295460,98592
7634,3,5325985,Route 1- Coronet Way,0,295460,98600
7634,3,5335980,Route 1- Five Points Station,1,293958,98592
7634,3,5341645,Route 1- Five Points Station,1,293958,98592
7634,3,5331864,Route 1- Five Points Station,1,293958,98592
7634,3,5315883,Route 1- Five Points Station,1,293958,98592
7634,3,5325986,Route 1- Coronet Way,0,295460,98600
7634,3,5321329,Route 1- Five Points Station,1,295460,98592
7634,3,5325981,Route 1- Five Points Station,1,293958,98592
7634,3,5312228,Route 1- Five Points Station,1,295460,98592
7634,3,5338503,Route 1- Five Points Station,1,295460,98592
7634,3,5326348,Route 1- Coronet Way,0,295460,98600
7634,3,5315884,Route 1- Five Points Station,1,295460,98592
7634,3,5331866,Route 1- Coronet Way,0,295460,98600
7634,4,5313308,Route 1- Coronet Way,0,293959,98600
7634,4,5338252,Route 1- Five Points Station,1,293959,98592
7634,4,5339432,Route 1- Five Points Station,1,293959,98592
7634,4,5318543,Route 1- Five Points Station,1,293959,98592
7634,4,5323599,Route 1- Five Points Station,1,294959,98592
7634,4,5329251,Route 1- Five Points Station,1,293959,98592
7634,4,5323598,Route 1- Five Points Station,1,294959,98592
7634,4,5329255,Route 1- Coronet Way,0,294959,98600
7634,4,5338258,Route 1- Coronet Way,0,293959,98600
7634,4,5329254,Route 1- Coronet Way,0,293959,98600
